Site,Event,Depth,Accuracy,TPR,FPR,F1,G
Rikuzentakata,SANRIKU1896,1m-2m,0.983,0.8100558659217877,0.012212088421703508,0.024061435956250404,0.026
Rikuzentakata,SANRIKU1896,2m-5m,0.99,0.3617021276595745,0.00091547146780592,0.001826320501342883,0.086
Rikuzentakata,SANRIKU1896,5m-10m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,0.1m-1m,0.991,0.9937254901960785,0.07692307692307693,0.14279274202637215,0.55
Rikuzentakata,SANRIKU1896,1m-2m,0.983,0.8547486033519553,0.013912505796877415,0.027379365263996133,0.021
Rikuzentakata,SANRIKU1896,2m-5m,0.991,0.44680851063829785,0.0010680500457735734,0.0021310061393272108,0.073
Rikuzentakata,SANRIKU1896,5m-10m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,0.1m-1m,0.99,0.9937254901960785,0.08791208791208792,0.1615337418424345,0.515
Rikuzentakata,SANRIKU1896,1m-2m,0.982,0.8435754189944135,0.01422167259236358,0.027971774522368657,0.024
Rikuzentakata,SANRIKU1896,2m-5m,0.99,0.40425531914893614,0.0012206286237412267,0.0024339081840162686,0.086
Rikuzentakata,SANRIKU1896,5m-10m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,0.1m-1m,0.992,0.9949803921568627,0.07692307692307693,0.1428056825089493,0.576
Rikuzentakata,SANRIKU1896,1m-2m,0.983,0.8379888268156425,0.013139588808162003,0.025873483737754485,0.024
Rikuzentakata,SANRIKU1896,2m-5m,0.99,0.4148936170212766,0.0015257857796765334,0.0030403904173130747,0.081
Rikuzentakata,SANRIKU1896,5m-10m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,0.1m-1m,0.99,0.9926274509803922,0.07326007326007326,0.13644959364845255,0.523
Rikuzentakata,SANRIKU1896,1m-2m,0.981,0.8156424581005587,0.014685422785592827,0.02885138416959705,0.023
Rikuzentakata,SANRIKU1896,2m-5m,0.99,0.46808510638297873,0.0022886786695148,0.0045550854768691374,0.074
Rikuzentakata,SANRIKU1896,5m-10m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,0.1m-1m,0.987,0.9888627450980392,0.054945054945054944,0.10410559848333467,0.637
Rikuzentakata,SANRIKU1896,1m-2m,0.978,0.8044692737430168,0.01746792394496831,0.034193386378751855,0.022
Rikuzentakata,SANRIKU1896,2m-5m,0.99,0.5319148936170213,0.0033567287152883735,0.006671356832682371,0.062
Rikuzentakata,SANRIKU1896,5m-10m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,0.1m-1m,0.992,0.9954509803921568,0.08424908424908426,0.1553502426449497,0.398
Rikuzentakata,SANRIKU1896,1m-2m,0.983,0.8156424581005587,0.012521255217189674,0.024663885218874776,0.026
Rikuzentakata,SANRIKU1896,2m-5m,0.99,0.425531914893617,0.00183094293561184,0.0036461973200449696,0.079
Rikuzentakata,SANRIKU1896,5m-10m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1896,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.861,0.8487175298153896,0.0,0.0,0.791
Rikuzentakata,SANRIKU1933,1m-2m,0.841,0.24623115577889448,0.14079702279423167,0.17915291739565486,0.167
Rikuzentakata,SANRIKU1933,2m-5m,0.961,0.8070739549839229,0.030929461890484455,0.05957580274930777,0.083
Rikuzentakata,SANRIKU1933,5m-10m,0.992,0.35294117647058826,0.006484693108128488,0.012735395019374584,0.114
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.856,0.8439797418722431,0.0,0.0,0.798
Rikuzentakata,SANRIKU1933,1m-2m,0.838,0.2562814070351759,0.1445185300046519,0.18481745524110219,0.163
Rikuzentakata,SANRIKU1933,2m-5m,0.964,0.842443729903537,0.030456051759507653,0.05878683986730353,0.081
Rikuzentakata,SANRIKU1933,5m-10m,0.993,0.35294117647058826,0.0057306590257879654,0.011278195488721804,0.098
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.913,0.9052442411370691,0.0,0.0,0.76
Rikuzentakata,SANRIKU1933,1m-2m,0.894,0.39195979899497485,0.09009148705225617,0.14650823336959562,0.138
Rikuzentakata,SANRIKU1933,2m-5m,0.971,0.8681672025723473,0.023670506548840144,0.046084522427800916,0.068
Rikuzentakata,SANRIKU1933,5m-10m,0.995,0.29411764705882354,0.0034685567787664,0.006856257079830681,0.12
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.908,0.900343081195883,0.0,0.0,0.757
Rikuzentakata,SANRIKU1933,1m-2m,0.889,0.37185929648241206,0.09489843386571561,0.15120848594523667,0.145
Rikuzentakata,SANRIKU1933,2m-5m,0.97,0.8553054662379421,0.02477513018778602,0.04815537204758344,0.073
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.11764705882352941,0.003920977228170713,0.007589025102159953,0.138
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.869,0.8572128737134456,0.0,0.0,0.787
Rikuzentakata,SANRIKU1933,1m-2m,0.849,0.27638190954773867,0.13366413397425958,0.18018634331180294,0.156
Rikuzentakata,SANRIKU1933,2m-5m,0.965,0.8488745980707395,0.02887801798958498,0.05585586523003606,0.076
Rikuzentakata,SANRIKU1933,5m-10m,0.993,0.29411764705882354,0.004825818126979339,0.009495830736817115,0.117
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.904,0.8952785492566574,0.0,0.0,0.749
Rikuzentakata,SANRIKU1933,1m-2m,0.884,0.35678391959798994,0.09924019227787254,0.15528698531710977,0.145
Rikuzentakata,SANRIKU1933,2m-5m,0.969,0.8553054662379421,0.02540634369575509,0.049346867828955594,0.071
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.23529411764705882,0.003920977228170713,0.0077134168953497,0.131
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.895,0.8864564613625224,0.0,0.0,0.77
Rikuzentakata,SANRIKU1933,1m-2m,0.876,0.34673366834170855,0.10745852070088385,0.16406925515707993,0.148
Rikuzentakata,SANRIKU1933,2m-5m,0.968,0.8553054662379421,0.02603755720372416,0.050536656923573814,0.072
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.17647058823529413,0.003920977228170713,0.007671502335874108,0.134
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.877,0.8666884495997386,0.0,0.0,0.789
Rikuzentakata,SANRIKU1933,1m-2m,0.859,0.33668341708542715,0.1251356799503799,0.18245719414992342,0.148
Rikuzentakata,SANRIKU1933,2m-5m,0.969,0.8681672025723473,0.026353163957708696,0.051153564498132936,0.071
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.35294117647058826,0.003920977228170713,0.007755791985681615,0.115
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.863,0.8511681097859827,0.0,0.0,0.792
Rikuzentakata,SANRIKU1933,1m-2m,0.843,0.23115577889447236,0.13831601798728485,0.17307165061729957,0.169
Rikuzentakata,SANRIKU1933,2m-5m,0.962,0.8231511254019293,0.031245068644468993,0.060204887608753754,0.084
Rikuzentakata,SANRIKU1933,5m-10m,0.992,0.35294117647058826,0.006032272658724174,0.01186180991449612,0.112
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.885,0.8750204214997549,0.0,0.0,0.778
Rikuzentakata,SANRIKU1933,1m-2m,0.866,0.3165829145728643,0.1173825399286711,0.17126389312840032,0.154
Rikuzentakata,SANRIKU1933,2m-5m,0.967,0.8456591639871383,0.027142180842670033,0.05259623875734468,0.076
Rikuzentakata,SANRIKU1933,5m-10m,0.993,0.29411764705882354,0.004825818126979339,0.009495830736817115,0.118
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.905,0.8970756412350923,0.0018975332068311196,0.0037870558692469133,0.774
Rikuzentakata,SANRIKU1933,1m-2m,0.887,0.4371859296482412,0.09893006667700419,0.16134878819810325,0.126
Rikuzentakata,SANRIKU1933,2m-5m,0.974,0.8842443729903537,0.021934669401925202,0.04280745213628504,0.061
Rikuzentakata,SANRIKU1933,5m-10m,0.995,0.11764705882352941,0.0022621022470215653,0.0044388547754679285,0.137
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.899,0.8905407613135109,0.0,0.0,0.772
Rikuzentakata,SANRIKU1933,1m-2m,0.88,0.3869346733668342,0.10435726469220034,0.1643806502775575,0.136
Rikuzentakata,SANRIKU1933,2m-5m,0.971,0.8681672025723473,0.024301720056809216,0.0472799798053766,0.066
Rikuzentakata,SANRIKU1933,5m-10m,0.995,0.11764705882352941,0.0031669431458301914,0.0061678537337543134,0.132
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.872,0.8609704296683548,0.0,0.0,0.783
Rikuzentakata,SANRIKU1933,1m-2m,0.853,0.27638190954773867,0.12947743836253683,0.17634297123987253,0.161
Rikuzentakata,SANRIKU1933,2m-5m,0.964,0.8360128617363344,0.029509231497554047,0.05700627924986678,0.078
Rikuzentakata,SANRIKU1933,5m-10m,0.993,0.35294117647058826,0.005278238576383653,0.010400931130977441,0.113
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.92,0.9127593530468877,0.0,0.0,0.77
Rikuzentakata,SANRIKU1933,1m-2m,0.902,0.45226130653266333,0.08435416343619166,0.1421879401625752,0.124
Rikuzentakata,SANRIKU1933,2m-5m,0.974,0.8842443729903537,0.02114565251696386,0.04130357906440948,0.062
Rikuzentakata,SANRIKU1933,5m-10m,0.995,0.11764705882352941,0.0024129090634896697,0.00472883109206443,0.134
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.899,0.8903773893154713,0.0,0.0,0.763
Rikuzentakata,SANRIKU1933,1m-2m,0.88,0.36180904522613067,0.10358195069002946,0.16105548672270034,0.148
Rikuzentakata,SANRIKU1933,2m-5m,0.969,0.8585209003215434,0.02540634369575509,0.04935219999425964,0.072
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.23529411764705882,0.003920977228170713,0.0077134168953497,0.129
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.893,0.8835157653978108,0.0,0.0,0.773
Rikuzentakata,SANRIKU1933,1m-2m,0.873,0.35175879396984927,0.1104047139091332,0.1680609929221504,0.143
Rikuzentakata,SANRIKU1933,2m-5m,0.969,0.8585209003215434,0.025879753826731893,0.05024489624970525,0.069
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.17647058823529413,0.0036193635952345045,0.007093246638096645,0.126
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.908,0.8998529652017644,0.0,0.0,0.767
Rikuzentakata,SANRIKU1933,1m-2m,0.89,0.3869346733668342,0.09474337106528144,0.1522157622112003,0.14
Rikuzentakata,SANRIKU1933,2m-5m,0.971,0.8617363344051447,0.023986113302824682,0.046673098119372966,0.07
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.35294117647058826,0.003920977228170713,0.007755791985681615,0.116
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.925,0.9188041169743506,0.0,0.0,0.744
Rikuzentakata,SANRIKU1933,1m-2m,0.907,0.4371859296482412,0.07877190262056133,0.13349140307027813,0.125
Rikuzentakata,SANRIKU1933,2m-5m,0.973,0.8778135048231511,0.021934669401925202,0.04279986239799687,0.061
Rikuzentakata,SANRIKU1933,5m-10m,0.995,0.11764705882352941,0.0022621022470215653,0.0044388547754679285,0.141
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.868,0.8562326417252083,0.0,0.0,0.8
Rikuzentakata,SANRIKU1933,1m-2m,0.849,0.31155778894472363,0.13428438517599628,0.18767783114168465,0.153
Rikuzentakata,SANRIKU1933,2m-5m,0.967,0.8617363344051447,0.027615590973646836,0.05351617837432912,0.074
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.35294117647058826,0.004524204494043131,0.008933889219773675,0.106
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.882,0.8722430975330828,0.0,0.0,0.783
Rikuzentakata,SANRIKU1933,1m-2m,0.863,0.33668341708542715,0.12048379593735463,0.17746196561821426,0.145
Rikuzentakata,SANRIKU1933,2m-5m,0.969,0.8713826366559485,0.026195360580716427,0.0508617244211689,0.069
Rikuzentakata,SANRIKU1933,5m-10m,0.995,0.29411764705882354,0.0034685567787664,0.006856257079830681,0.116
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.89,0.8804116974350596,0.0,0.0,0.777
Rikuzentakata,SANRIKU1933,1m-2m,0.872,0.36180904522613067,0.11273065591564584,0.17190119556453928,0.142
Rikuzentakata,SANRIKU1933,2m-5m,0.971,0.8810289389067524,0.025090736941770553,0.0487919331924804,0.069
Rikuzentakata,SANRIKU1933,5m-10m,0.995,0.29411764705882354,0.0033177499622982958,0.006561484088401086,0.117
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.877,0.8665250776016991,0.0,0.0,0.782
Rikuzentakata,SANRIKU1933,1m-2m,0.858,0.3165829145728643,0.12544580555124826,0.17968967596134525,0.157
Rikuzentakata,SANRIKU1933,2m-5m,0.966,0.8392282958199357,0.027457787596654567,0.053175775480059084,0.077
Rikuzentakata,SANRIKU1933,5m-10m,0.993,0.29411764705882354,0.004825818126979339,0.009495830736817115,0.125
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.898,0.8893971573272341,0.0,0.0,0.773
Rikuzentakata,SANRIKU1933,1m-2m,0.88,0.35175879396984927,0.104047139091332,0.16059245177867168,0.141
Rikuzentakata,SANRIKU1933,2m-5m,0.969,0.8681672025723473,0.025564147072747356,0.049665828683548956,0.069
Rikuzentakata,SANRIKU1933,5m-10m,0.995,0.35294117647058826,0.003770170411702609,0.0074606450971127294,0.112
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.906,0.89789250122529,0.0,0.0,0.767
Rikuzentakata,SANRIKU1933,1m-2m,0.887,0.4020100502512563,0.09799968987439914,0.15758437122090485,0.136
Rikuzentakata,SANRIKU1933,2m-5m,0.972,0.864951768488746,0.02319709641786334,0.04518244713974759,0.066
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.11764705882352941,0.0033177499622982958,0.006453505426811381,0.13
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.875,0.8647279856232641,0.0,0.0,0.79
Rikuzentakata,SANRIKU1933,1m-2m,0.857,0.31155778894472363,0.1263761823538533,0.17981470509214037,0.156
Rikuzentakata,SANRIKU1933,2m-5m,0.966,0.8392282958199357,0.02793119772763137,0.05406306831347381,0.077
Rikuzentakata,SANRIKU1933,5m-10m,0.993,0.29411764705882354,0.005278238576383653,0.010370370370370372,0.115
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.86,0.8474105538310733,0.0,0.0,0.799
Rikuzentakata,SANRIKU1933,1m-2m,0.841,0.27638190954773867,0.14157233679640255,0.18723596242976084,0.16
Rikuzentakata,SANRIKU1933,2m-5m,0.965,0.842443729903537,0.02935142812056178,0.05672646000907959,0.079
Rikuzentakata,SANRIKU1933,5m-10m,0.992,0.35294117647058826,0.00588146584225607,0.01157012534302455,0.095
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.831,0.8160431302074824,0.0,0.0,0.814
Rikuzentakata,SANRIKU1933,1m-2m,0.811,0.20100502512562815,0.17025895487672507,0.18435887856744085,0.175
Rikuzentakata,SANRIKU1933,2m-5m,0.96,0.8070739549839229,0.03282310241439167,0.06308075697391671,0.087
Rikuzentakata,SANRIKU1933,5m-10m,0.991,0.4117647058823529,0.007389534006937114,0.01451851851851852,0.086
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.86,0.847900669825192,0.0,0.0,0.797
Rikuzentakata,SANRIKU1933,1m-2m,0.84,0.25125628140703515,0.14172739959683672,0.18122838742425684,0.16
Rikuzentakata,SANRIKU1933,2m-5m,0.963,0.8392282958199357,0.030456051759507653,0.05877898225183491,0.078
Rikuzentakata,SANRIKU1933,5m-10m,0.993,0.29411764705882354,0.005278238576383653,0.010370370370370372,0.115
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.912,0.90491749714099,0.0,0.0,0.757
Rikuzentakata,SANRIKU1933,1m-2m,0.895,0.40703517587939697,0.09024654985269034,0.1477372619624029,0.14
Rikuzentakata,SANRIKU1933,2m-5m,0.971,0.864951768488746,0.023670506548840144,0.04607997588081559,0.069
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.17647058823529413,0.0036193635952345045,0.007093246638096645,0.125
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.892,0.8823721614115341,0.0,0.0,0.772
Rikuzentakata,SANRIKU1933,1m-2m,0.872,0.35175879396984927,0.1116452163126066,0.16949437540986362,0.146
Rikuzentakata,SANRIKU1933,2m-5m,0.968,0.842443729903537,0.02540634369575509,0.049325144048200244,0.073
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.29411764705882354,0.004373397677575027,0.008618640038040894,0.117
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.883,0.872896585525241,0.0,0.0,0.779
Rikuzentakata,SANRIKU1933,1m-2m,0.865,0.35175879396984927,0.11955341913474957,0.17845481343585862,0.143
Rikuzentakata,SANRIKU1933,2m-5m,0.97,0.8810289389067524,0.02603755720372416,0.05058028599510084,0.067
Rikuzentakata,SANRIKU1933,5m-10m,0.995,0.23529411764705882,0.0031669431458301914,0.006249767493768833,0.123
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.912,0.9039372651527529,0.0,0.0,0.753
Rikuzentakata,SANRIKU1933,1m-2m,0.893,0.37185929648241206,0.09117692665529539,0.14644637333862862,0.134
Rikuzentakata,SANRIKU1933,2m-5m,0.972,0.8906752411575563,0.024459523433801485,0.04761154919675263,0.063
Rikuzentakata,SANRIKU1933,5m-10m,0.996,0.29411764705882354,0.0024129090634896697,0.004786549795075837,0.118
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.886,0.8761640254860317,0.0,0.0,0.783
Rikuzentakata,SANRIKU1933,1m-2m,0.867,0.35175879396984927,0.11660722592650023,0.17515197694808327,0.148
Rikuzentakata,SANRIKU1933,2m-5m,0.968,0.8488745980707395,0.025879753826731893,0.05022819396138684,0.074
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.29411764705882354,0.004524204494043131,0.008911332244170504,0.116
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.903,0.8947884332625388,0.0,0.0,0.764
Rikuzentakata,SANRIKU1933,1m-2m,0.884,0.35175879396984927,0.09970538067917506,0.1553711077397318,0.141
Rikuzentakata,SANRIKU1933,2m-5m,0.969,0.864951768488746,0.02540634369575509,0.049362748785563994,0.068
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.23529411764705882,0.0036193635952345045,0.007129065795336402,0.129
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.903,0.8942983172684202,0.0,0.0,0.76
Rikuzentakata,SANRIKU1933,1m-2m,0.884,0.4020100502512563,0.101411071483951,0.16196487665346887,0.138
Rikuzentakata,SANRIKU1933,2m-5m,0.971,0.8585209003215434,0.02351270317184788,0.045771832311464304,0.068
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.11764705882352941,0.0033177499622982958,0.006453505426811381,0.135
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.929,0.9233785329194576,0.0,0.0,0.741
Rikuzentakata,SANRIKU1933,1m-2m,0.912,0.4623115577889447,0.07458520700883858,0.12844779667560197,0.12
Rikuzentakata,SANRIKU1933,2m-5m,0.975,0.8938906752411575,0.020830045762979327,0.04071140676016149,0.057
Rikuzentakata,SANRIKU1933,5m-10m,0.996,0.11764705882352941,0.0016588749811491479,0.00327161870771061,0.137
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.88,0.8701192615585689,0.0,0.0,0.784
Rikuzentakata,SANRIKU1933,1m-2m,0.861,0.3065326633165829,0.12141417273995968,0.17393473487179673,0.154
Rikuzentakata,SANRIKU1933,2m-5m,0.966,0.8520900321543409,0.02808900110462364,0.054385203350737286,0.075
Rikuzentakata,SANRIKU1933,5m-10m,0.993,0.23529411764705882,0.004675011310511235,0.009167868100994417,0.12
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.896,0.8872733213527202,0.0,0.0,0.764
Rikuzentakata,SANRIKU1933,1m-2m,0.877,0.36683417085427134,0.10699333229958133,0.16566708382188733,0.144
Rikuzentakata,SANRIKU1933,2m-5m,0.97,0.8585209003215434,0.02477513018778602,0.0481604498146261,0.071
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.29411764705882354,0.003770170411702609,0.007444907683144729,0.119
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.874,0.8627675216467897,0.0,0.0,0.786
Rikuzentakata,SANRIKU1933,1m-2m,0.854,0.31155778894472363,0.12885718716080014,0.1823119671200109,0.156
Rikuzentakata,SANRIKU1933,2m-5m,0.965,0.8231511254019293,0.027773394350639104,0.05373379256389952,0.078
Rikuzentakata,SANRIKU1933,5m-10m,0.993,0.29411764705882354,0.0055798522093198615,0.010951929907648593,0.114
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.881,0.8712628655448457,0.0,0.0,0.775
Rikuzentakata,SANRIKU1933,1m-2m,0.863,0.3165829145728643,0.1206388587377888,0.1747040236389008,0.154
Rikuzentakata,SANRIKU1933,2m-5m,0.967,0.8553054662379421,0.027457787596654567,0.05320746127617896,0.074
Rikuzentakata,SANRIKU1933,5m-10m,0.994,0.29411764705882354,0.004373397677575027,0.008618640038040894,0.12
Rikuzentakata,SANRIKU1933,10m-15m,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,15m+,1.0,,0.0,,
Rikuzentakata,SANRIKU1933,0.1m-1m,0.874,0.8630942656428688,0.0,0.0,0.788
Rikuzentakata,SANRIKU1933,1m-2m,0.855,0.32160804020100503,0.12870212436036596,0.18383612559828072,0.156
Rikuzentakata,SANRIKU1933,2m-5m,0.966,0.8295819935691319,0.027457787596654567,0.05315619338567014,0.077
